GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
E2E Tests Coverage Report,com.pkb.domain,AccountSymmetricKeyService,41,104,0,0,4,17,4,6,4,6
E2E Tests Coverage Report,com.pkb.domain,SSOService.DecryptionError,0,37,0,0,0,7,0,3,0,3
E2E Tests Coverage Report,com.pkb.domain,CoreDevicesCredentialsService,0,58,0,0,0,12,0,6,0,6
E2E Tests Coverage Report,com.pkb.domain,FhirToStrutsService,13,48,1,1,3,17,1,2,0,2
E2E Tests Coverage Report,com.pkb.domain,Hl7PartnerService,38,149,2,4,5,24,5,13,3,12
E2E Tests Coverage Report,com.pkb.domain,RegistrationFailedAttemptLogService,0,95,0,0,0,16,0,6,0,6
E2E Tests Coverage Report,com.pkb.domain,PatientDemographicsService,0,65,0,0,0,14,0,8,0,8
E2E Tests Coverage Report,com.pkb.fhirwall.service.resource.wayfinder,AppointmentResourceRemover,0,82,0,2,0,16,0,10,0,9
E2E Tests Coverage Report,com.pkb.fhirwall.service.resource.wayfinder,ResourceRemovalManager,18,160,1,3,0,36,3,8,2,7
E2E Tests Coverage Report,com.pkb.entities.enums.core,SerializationFormat,0,14,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.entities.enums.core,PasswordRecoveryStatus,0,24,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.entities.enums.core,EncryptionAlgorithm,0,14,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.domain.messages.workflow,TrustedConversationWorkflowService,90,698,10,20,11,136,12,37,3,31
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.es.util,EmisEsDemographicsUtil,17,69,1,3,5,16,2,7,1,6
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.es.util,EmisEsDateUtil,8,59,0,0,4,9,3,10,3,10
E2E Tests Coverage Report,com.pkb.service.dataupload.emis.es.util,EmisEsUnitUtil,3,11,0,0,1,2,1,2,1,2
E2E Tests Coverage Report,com.pkb.kms.service.extension,CryptoExtensionsKt,23,128,0,0,4,15,1,8,1,8
E2E Tests Coverage Report,com.pkb.kms.service.extension,FunctionExtensionsKt.curried.2.new Function1() {...},0,10,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.service.extension,FunctionExtensionsKt.curried.new Function1() {...},0,8,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.service.extension,FunctionExtensionsKt.curried.new Function1() {...},0,8,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.service.extension,FunctionExtensionsKt.curried.1.new Function1() {...},0,7,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.service.extension,FunctionExtensionsKt,0,18,0,0,0,2,0,2,0,2
E2E Tests Coverage Report,com.pkb.kms.service.extension,FunctionExtensionsKt.curried.2.1.new Function1() {...},0,9,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.service.extension,VavrExtensionsKt,0,32,0,4,0,6,0,4,0,2
E2E Tests Coverage Report,com.pkb.action.registration,ForgotPasswordActionSupport,14,150,0,0,6,28,4,13,4,13
E2E Tests Coverage Report,com.pkb.action.registration,RegisterPatientStartAction,25,221,3,21,8,66,4,34,1,25
E2E Tests Coverage Report,com.pkb.action.registration,ClinicianRegistrationAction,389,1244,48,102,81,249,49,66,8,32
E2E Tests Coverage Report,com.pkb.action.registration,PatientRegistrationConsentTeamAction,14,212,0,8,6,53,0,23,0,19
E2E Tests Coverage Report,com.pkb.action.registration,AbstractPatientActivationDTO,0,97,0,0,0,41,0,27,0,27
E2E Tests Coverage Report,com.pkb.action.registration,PatientRegistrationConsentIntroAction,7,36,0,0,3,12,0,5,0,5
E2E Tests Coverage Report,com.pkb.action.registration,BackupPasswordAction,374,379,33,19,87,105,37,30,12,29
E2E Tests Coverage Report,com.pkb.action.registration,BaseRegisterAction,194,1381,19,61,32,235,20,110,4,86
E2E Tests Coverage Report,com.pkb.action.registration,PasswordResetStuckAction,0,9,0,0,0,3,0,3,0,3
E2E Tests Coverage Report,com.pkb.action.registration,ForgotPasswordPersonalInfoAction,93,488,10,42,22,84,22,35,12,19
E2E Tests Coverage Report,com.pkb.action.registration,PatientRegistrationConsentService,24,417,1,23,10,86,2,25,1,14
E2E Tests Coverage Report,com.pkb.action.registration,ForgotPasswordAction,35,94,2,4,10,18,2,8,0,7
E2E Tests Coverage Report,com.pkb.action.registration,InvitationActivationNotificationAction,23,82,2,2,4,19,2,5,0,5
E2E Tests Coverage Report,com.pkb.action.registration,PatientActivationDetailsDTOConverter,13,260,0,12,0,63,1,16,1,10
E2E Tests Coverage Report,com.pkb.action.registration,PatientRegistrationConsentTeamDto,0,4,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.action.registration,PatientPersonalInfoAction,286,807,29,71,74,167,36,42,9,19
E2E Tests Coverage Report,com.pkb.action.registration,PatientDobInfoAction,72,287,6,12,24,55,10,17,4,14
E2E Tests Coverage Report,com.pkb.action.registration,ForgotPasswordEmailInfoAction,98,248,5,1,17,41,10,18,7,18
E2E Tests Coverage Report,com.pkb.action.registration,OutOfAreaDeferredActivationNotificationAction,6,39,0,0,2,10,1,5,1,5
E2E Tests Coverage Report,com.pkb.action.registration,PatientRegistrationConsentService.BaseServiceRequest,0,2,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.action.registration,ChangePasswordAction,36,185,5,7,12,58,8,22,3,21
E2E Tests Coverage Report,com.pkb.patient.invite.bulk,BulkPatientInvitationOutcomesService,0,120,0,0,0,23,0,6,0,6
E2E Tests Coverage Report,com.pkb.patient.invite.bulk,BulkInvitationTaskFactory,0,60,0,0,0,11,0,3,0,3
E2E Tests Coverage Report,com.pkb.patient.invite.bulk,AbstractLineNumberedResult,21,11,4,0,1,5,4,3,2,3
E2E Tests Coverage Report,com.pkb.patient.invite.bulk,LineNumberedInvitationResult,0,22,0,0,0,8,0,4,0,4
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,AccountWithoutKey,0,12,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,AccountTaskDetails,33,53,7,1,5,8,6,4,2,4
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,AccountTaskCommon,12,39,1,1,1,10,2,6,1,6
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,AccountTaskPending,21,77,1,5,3,8,2,8,1,6
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,OrgAccessTaskPending,13,24,2,0,3,7,3,3,2,3
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,OrgAccessTaskComplete,16,27,2,0,4,5,4,2,3,2
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,AccountTaskComplete,44,69,0,0,7,7,5,3,5,3
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,AccountTaskType,0,63,0,0,0,8,0,3,0,3
E2E Tests Coverage Report,com.pkb.backgroundtasks.entity,AccountTaskDetails.TypeIdResolver,19,31,1,1,3,4,3,3,2,3
E2E Tests Coverage Report,com.pkb.fhir.common.service,OrgService,0,17,0,0,0,5,0,3,0,3
E2E Tests Coverage Report,com.pkb.fhir.common.service,TeamService,0,12,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.fhir.common.service,PersonService,0,17,0,0,0,5,0,3,0,3
E2E Tests Coverage Report,com.pkb.service.code,CodingTranslationService,32,119,3,3,6,32,5,8,3,7
E2E Tests Coverage Report,com.pkb.service.code,CodeManager,12,124,4,8,2,33,6,11,2,9
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireResponseService.getWithinOrg.new Function1() {...},0,12,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireResponseService.getWithinOrg.new Function1() {...},5,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireRequestService,46,198,4,4,1,23,4,9,0,9
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireService,100,318,4,4,5,33,6,15,3,14
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireResponseService.getByQuestionnaireId.result.new Function1() {...},12,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireResponseService.getByQuestionnaireId.result.new Function1() {...},5,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireResponseService.save.new Function1() {...},0,11,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireResponseService.save.new Function1() {...},0,10,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireService.getQuestionnaireTeamByQuestionnaireRequestId.new Function1() {...},0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireResponseService,78,140,0,0,8,17,4,7,4,7
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireRequestService.postBatch.lambda.5..inlined.compareBy.new Comparator() {...},0,15,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireRequestService.get.new Function1() {...},0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireRequestService.postBatch.lambda.5..inlined.thenBy.new Comparator() {...},2,23,1,1,0,2,1,1,0,1
E2E Tests Coverage Report,com.pkb.questionnaireservice.service,QuestionnaireService.getQuestionnaireById.new Function1() {...},0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.pubsub.aggregator.service,PubSubMessageAggregatorService,5,52,0,0,2,14,2,5,2,5
E2E Tests Coverage Report,com.pkb.pubsub.aggregator.service,PubSubMessageAggregatorService.AggregatableProcessorImpl,12,333,1,7,4,57,1,22,0,19
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,QuestionnaireResponseResourceProvider,4,178,1,3,0,40,2,5,1,4
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,DiagnosticReportResourceProvider,0,189,0,2,0,34,0,8,0,7
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,CapabilityStatementProvider,8,245,2,18,1,59,3,14,1,6
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,OrganizationResourceProvider,0,174,0,0,0,35,0,8,0,8
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,QuestionnaireResourceProvider,0,187,0,6,0,45,0,14,0,11
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,DocumentReferenceResourceProvider,35,472,6,28,6,96,6,27,0,16
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,PersonResourceProvider,0,81,0,0,0,15,0,5,0,5
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,PersonDeleteResourceProvider,0,130,0,0,0,26,0,10,0,10
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,ProcedureRequestResourceProvider,0,37,0,0,0,9,0,4,0,4
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,PractitionerResourceProvider,0,39,0,0,0,9,0,4,0,4
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,AbstractResourceProvider,0,9,0,0,0,4,0,2,0,2
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,NamingSystemResourceProvider,0,83,0,0,0,15,0,7,0,7
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,ObservationResourceProvider,0,208,0,2,0,38,0,10,0,9
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,ConsentResourceProvider,0,115,0,0,0,27,0,7,0,7
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,EncounterResourceProvider,0,174,1,3,0,35,1,8,0,7
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,CommunicationResourceProvider,0,162,1,3,0,36,1,7,0,6
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,PatientResourceProvider,0,118,0,0,0,22,0,10,0,10
E2E Tests Coverage Report,com.pkb.api.fhir.resourceprovider,AppointmentResourceProvider,0,158,1,3,0,29,1,7,0,6
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PersonAggregator,49,282,7,9,5,46,9,8,2,7
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PractitionerAggregator.stripResource.new Function1() {...},7,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PractitionerRoleAggregator.DownstreamPractitionerOrganizationKey,21,0,0,0,1,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,MedicationAggregator.stripResource.new Function1() {...},7,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PractitionerRoleAggregator.stripResource.new Function1() {...},7,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,OrganizationAggregator.stripResource.new Function1() {...},7,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,MedicationAggregator,219,23,10,0,31,5,12,1,7,1
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PatientAggregator.stripResource.new Function1() {...},7,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PatientAggregator,216,387,11,17,28,77,12,14,3,9
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PersonAggregator.stripResource.new Function1() {...},7,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,OrganizationAggregator,69,289,4,8,9,46,6,10,2,8
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PractitionerRoleAggregator,245,341,24,6,27,48,19,8,4,8
E2E Tests Coverage Report,com.pkb.aggregator.service.aggregation.r4,PractitionerAggregator,92,326,5,7,10,64,8,10,3,9
E2E Tests Coverage Report,com.pkb.reports,A19PatientStatusService,7,186,1,19,0,31,2,17,1,8
E2E Tests Coverage Report,com.pkb.reports,RegistrationStatus,0,42,0,0,0,5,0,3,0,3
E2E Tests Coverage Report,com.pkb.aggregator.camel.strategy,PropertyMutableListAggregationStrategy,93,9,16,0,12,1,10,1,2,1
E2E Tests Coverage Report,com.pkb.aggregator.camel.strategy,BodyMutableListBundleAggregationStrategy,107,7,12,0,20,2,10,1,4,1
E2E Tests Coverage Report,com.pkb.aggregator.camel.strategy,AbstractSourceTrackingAggregationStrategy,133,17,14,0,17,3,10,1,3,1
E2E Tests Coverage Report,com.pkb.action.requestconsent,AlreadyGrantedConsentAction,43,278,2,4,14,70,9,20,7,19
E2E Tests Coverage Report,com.pkb.action.requestconsent,AlreadyGrantedConsentAction.GrantedConsentReason,8,15,0,0,4,6,2,3,2,3
E2E Tests Coverage Report,com.pkb.action.requestconsent,RequestConsentTypeAction.ConsentTypeRequested,0,34,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.action.requestconsent,RequestConsentTypeAction.AccessType,8,16,0,0,4,6,2,3,2,3
E2E Tests Coverage Report,com.pkb.action.requestconsent,RequestConsentTypeAction,11,127,1,5,4,31,3,15,2,12
E2E Tests Coverage Report,com.pkb.action.requestconsent,BreakTheGlassConsentAction,13,72,1,1,5,20,5,9,4,9
E2E Tests Coverage Report,com.pkb.action.requestconsent,StartRequestConsentAction,29,180,0,2,11,51,6,14,6,13
E2E Tests Coverage Report,com.pkb.service.nhslogin.impl,NhsLoginRegistrationManager,0,282,0,2,0,57,0,14,0,13
E2E Tests Coverage Report,com.pkb.fhir.common.exception,DecryptionKeysNotFoundException,4,0,0,0,2,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.fhir.common.exception,MigrationException,0,4,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.fhir.common.exception,MigrationEntityNotFoundException,0,4,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.authentication.principal.team,TeamWithOrgTeams,1,23,1,1,0,7,1,3,0,3
E2E Tests Coverage Report,com.pkb.authentication.principal.team,BaseTeam,0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.authentication.principal.team,Team,0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.phoenix.api.service.user,UserMapperImpl,4,30,5,3,1,9,4,2,0,2
E2E Tests Coverage Report,com.pkb.phoenix.api.service.user,UserService,36,70,0,0,4,11,1,5,1,5
E2E Tests Coverage Report,com.pkb.service.dataupload.impl,DataUploadManager,236,1069,18,42,39,234,18,51,2,37
E2E Tests Coverage Report,com.pkb.institute.entity,OrgExternalId,17,16,0,0,8,5,4,5,4,5
E2E Tests Coverage Report,com.pkb.institute.entity,Team.PatientIdSupport,0,48,0,0,0,7,0,3,0,3
E2E Tests Coverage Report,com.pkb.institute.entity,Org,28,287,9,17,9,92,13,60,4,56
E2E Tests Coverage Report,com.pkb.institute.entity,InstituteUserEntity.ContactOptions,0,44,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.institute.entity,InstituteLibraryEntry.LibraryEntryComparator,0,15,0,0,0,3,0,2,0,2
E2E Tests Coverage Report,com.pkb.institute.entity,Team.Lazy,0,34,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.institute.entity,Team,48,554,8,16,16,211,13,133,6,128
E2E Tests Coverage Report,com.pkb.institute.entity,TeamWithPKBPerson,0,29,0,0,0,9,0,5,0,5
E2E Tests Coverage Report,com.pkb.institute.entity,Org.Lazy,3,36,0,0,1,6,1,2,1,2
E2E Tests Coverage Report,com.pkb.institute.entity,InstituteUserEntity,30,51,2,0,11,21,4,14,3,14
E2E Tests Coverage Report,com.pkb.institute.entity,TeamSymptom,10,30,0,0,4,12,3,8,3,8
E2E Tests Coverage Report,com.pkb.institute.entity,OrgSurvivingState,12,40,0,0,4,18,4,11,4,11
E2E Tests Coverage Report,com.pkb.institute.entity,InstituteLibraryEntry,11,71,0,2,5,26,3,17,3,16
E2E Tests Coverage Report,com.pkb.institute.entity,InstituteLibraryEntryDTO,24,0,0,0,10,0,7,0,7,0
E2E Tests Coverage Report,com.pkb.institute.entity,InstituteLibraryEntry.ContentType,0,44,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.institute.entity,InstituteUser,10,81,2,2,3,30,4,16,2,16
E2E Tests Coverage Report,com.pkb.util.validation.date,CompositeDateExtractor,106,192,5,3,9,32,10,12,6,12
E2E Tests Coverage Report,com.pkb.util.validation.date,InclusionMode,0,24,0,0,0,2,0,1,0,1
E2E Tests Coverage Report,com.pkb.util.validation.date,AfterCompositeDateValidator,1,26,1,1,0,6,1,3,0,3
E2E Tests Coverage Report,com.pkb.util.validation.date,FutureCompositeDateValidator,6,0,0,0,3,0,2,0,2,0
E2E Tests Coverage Report,com.pkb.util.validation.date,BeforeCompositeDateValidator,27,0,2,0,6,0,4,0,3,0
E2E Tests Coverage Report,com.pkb.util.validation.date,PastCompositeDateValidator,0,6,0,0,0,3,0,2,0,2
E2E Tests Coverage Report,com.pkb.util.validation.date,AbstractCompositeDateValidator,0,33,0,0,0,8,0,4,0,4
E2E Tests Coverage Report,com.pkb.util.validation.date,CompositeDateValidator,15,0,0,0,4,0,3,0,3,0
E2E Tests Coverage Report,com.pkb.datamodel.team,AbstractTeam,0,3,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.api.internal.model.response,InternalRestMeta,19,60,1,1,3,15,3,7,2,7
E2E Tests Coverage Report,com.pkb.api.internal.model.response,InternalRestResponse,4,25,0,0,2,8,1,4,1,4
E2E Tests Coverage Report,com.pkb.api.internal.model.response,NonSensitivePersonInformationDTO,59,0,0,0,25,0,17,0,17,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKmsKt,45,65,4,0,5,7,3,2,1,2
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeysTrusted.new Function1() {...},0,18,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeysTrusted.new Function0() {...},2,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeysTrusted.new Function2() {...},12,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms,377,581,0,0,21,44,19,29,19,29
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKmsStub.Companion,10,53,0,0,1,8,1,1,1,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKmsKt.doBatched.1.new Function1() {...},21,0,2,0,1,0,3,0,2,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,ErrorHandlingCallAdapterFactory,12,48,3,3,2,7,3,2,0,2
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForUserAsOrg.new Function1() {...},22,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForUserAsOrg.new Function2() {...},12,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForUserAsOrg.new Function0() {...},2,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKmsKt.doBatched.new Function1() {...},8,13,0,2,0,1,1,2,1,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeys.new Function0() {...},2,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeys.new Function2() {...},12,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeys.new Function1() {...},0,22,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForTeamAsOrg.new Function0() {...},2,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForTeamAsOrg.new Function2() {...},12,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForTeamAsOrg.new Function1() {...},0,22,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,ErrorHandlingCallAdapter,0,60,0,2,0,10,0,4,0,3
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeysAsOrg.new Function1() {...},0,22,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeysAsOrg.new Function2() {...},12,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeysAsOrg.new Function0() {...},2,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getSymmetricKeys.new Function0() {...},0,2,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getSymmetricKeys.new Function2() {...},10,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getSymmetricKeys.new Function1() {...},0,18,0,0,0,1,0,1,0,1
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForUser.new Function1() {...},22,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForUser.new Function2() {...},12,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getDplKeysForUser.new Function0() {...},2,0,0,0,1,0,1,0,1,0
E2E Tests Coverage Report,com.pkb.kms.retrofit,RetrofitKms.getAccountKeysTrustedIgnoreMissing.new Function1() {...},0,18,0,0,0,1,0,1,0,1
